application_id,district,application_type,submission_date,completion_date,processing_days,approval_status,digital_access
APP007455,District_2,Medicaid,2023-10-15,2023-11-11,27,1,0
APP007456,District_2,SNAP,2023-05-20,2023-06-12,23,1,0
APP007457,District_2,SNAP,2024-12-12,2024-12-31,19,0,0
APP007458,District_2,Medicaid,2024-06-01,2024-06-28,27,1,0
APP007459,District_2,TANF,2024-07-05,2024-08-04,30,1,0
APP007460,District_2,SNAP,2023-12-05,2023-12-28,23,0,0
APP007461,District_2,Medicaid,2023-12-20,2024-01-27,38,0,0
APP007462,District_2,TANF,2023-05-13,2023-06-09,27,1,0
APP007463,District_2,SNAP,2023-11-10,2023-11-30,20,0,0
APP007464,District_2,TANF,2024-02-01,2024-02-19,18,1,0
APP007465,District_2,SNAP,2023-04-05,2023-04-30,25,0,0
APP007466,District_2,TANF,2024-04-08,2024-05-14,36,1,0
APP007467,District_2,SNAP,2024-03-25,2024-04-15,21,1,0
APP007468,District_2,SNAP,2024-09-05,2024-10-07,32,0,0
APP007469,District_2,Medicaid,2023-02-08,2023-03-08,28,1,0
APP007470,District_2,SNAP,2023-06-14,2023-07-27,43,0,0
APP007471,District_2,Medicaid,2023-11-10,2023-12-10,30,1,0
APP007472,District_2,TANF,2024-10-04,2024-10-26,22,1,0
APP007473,District_2,SNAP,2023-06-23,2023-07-26,33,1,0
APP007474,District_2,Medicaid,2024-12-10,2025-01-12,33,1,0
APP007475,District_2,SNAP,2024-11-29,2024-12-23,24,1,0
APP007476,District_2,TANF,2023-03-11,2023-03-29,18,1,0
APP007477,District_2,Medicaid,2023-09-23,2023-10-24,31,1,0
APP007478,District_2,Medicaid,2023-07-08,2023-08-04,27,1,0
APP007479,District_2,SNAP,2023-12-24,2024-01-08,15,1,0
APP007480,District_2,Medicaid,2024-11-05,2024-12-04,29,1,0
APP007481,District_2,Medicaid,2023-10-02,2023-10-24,22,1,0
APP007482,District_2,TANF,2024-04-28,2024-05-13,15,0,0
APP007483,District_2,TANF,2023-04-11,2023-05-05,24,1,0
APP007484,District_2,SNAP,2024-02-21,2024-03-29,37,1,0
APP007485,District_2,SNAP,2023-09-15,2023-10-21,36,1,0
APP007486,District_2,TANF,2024-10-31,2024-12-04,34,1,0
APP007487,District_2,SNAP,2024-07-22,2024-08-20,29,1,0
APP007488,District_2,TANF,2023-06-07,2023-07-09,32,1,0
APP007489,District_2,SNAP,2024-03-29,2024-04-26,28,0,0
APP007490,District_2,SNAP,2023-09-07,2023-09-25,18,0,0
APP007491,District_2,SNAP,2023-11-16,2023-12-06,20,1,0
APP007492,District_2,SNAP,2023-12-04,2023-12-26,22,1,0
APP007493,District_2,TANF,2024-08-22,2024-09-29,38,1,0
APP007494,District_2,TANF,2023-07-31,2023-09-04,35,1,0
APP007495,District_2,SNAP,2023-01-04,2023-01-23,19,1,0
APP007496,District_2,SNAP,2023-05-21,2023-06-17,27,1,0
APP007497,District_2,SNAP,2024-08-26,2024-09-19,24,1,0
APP007498,District_2,TANF,2023-08-05,2023-08-31,26,0,0
APP007499,District_2,SNAP,2023-02-13,2023-03-08,23,1,0
APP007500,District_2,Medicaid,2023-10-20,2023-11-27,38,1,0
APP007501,District_2,TANF,2024-09-27,2024-10-24,27,1,0
APP007502,District_2,SNAP,2024-09-29,2024-10-28,29,0,0
APP007503,District_2,SNAP,2024-11-22,2024-12-21,29,1,0
APP007504,District_2,SNAP,2024-05-14,2024-06-02,19,0,0
APP007505,District_2,SNAP,2024-08-20,2024-09-17,28,0,0
APP007506,District_2,SNAP,2024-07-18,2024-08-22,35,1,0
APP007507,District_2,Medicaid,2023-01-15,2023-02-22,38,1,0
APP007508,District_2,SNAP,2023-11-02,2023-11-20,18,1,0
APP007509,District_2,SNAP,2024-01-20,2024-02-04,15,1,0
APP007510,District_2,Medicaid,2023-12-05,2024-01-01,27,1,0
APP007511,District_2,Medicaid,2024-08-28,2024-10-03,36,0,0
APP007512,District_2,TANF,2024-12-17,2025-01-16,30,0,0
APP007513,District_2,TANF,2024-02-02,2024-03-05,32,1,0
APP007514,District_2,SNAP,2023-03-12,2023-03-28,16,1,0
APP007515,District_2,Medicaid,2023-09-20,2023-10-13,23,1,0
APP007516,District_2,TANF,2023-05-25,2023-06-04,10,1,0
APP007517,District_2,TANF,2023-12-10,2024-01-05,26,1,0
APP007518,District_2,SNAP,2023-06-20,2023-06-30,10,0,0
APP007519,District_2,SNAP,2023-02-28,2023-04-06,37,1,0
APP007520,District_2,Medicaid,2023-05-06,2023-06-14,39,1,0
APP007521,District_2,SNAP,2023-12-29,2024-01-26,28,1,0
APP007522,District_2,TANF,2023-04-14,2023-04-29,15,1,0
APP007523,District_2,SNAP,2023-01-21,2023-02-20,30,0,0
APP007524,District_2,Medicaid,2023-07-24,2023-09-04,42,0,0
APP007525,District_2,SNAP,2024-04-15,2024-05-16,31,1,0
APP007526,District_2,Medicaid,2024-04-05,2024-05-11,36,1,0
APP007527,District_2,TANF,2023-10-13,2023-11-05,23,0,0
APP007528,District_2,TANF,2024-04-29,2024-05-19,20,1,0
APP007529,District_2,SNAP,2023-05-20,2023-06-15,26,1,0
APP007530,District_2,TANF,2024-06-11,2024-06-23,12,0,0
APP007531,District_2,SNAP,2023-01-13,2023-02-27,45,1,0
APP007532,District_2,SNAP,2023-04-09,2023-05-07,28,1,0
APP007533,District_2,SNAP,2024-11-04,2024-12-08,34,1,0
APP007534,District_2,SNAP,2023-12-08,2023-12-31,23,1,0
APP007535,District_2,Medicaid,2024-02-11,2024-02-26,15,0,0
APP007536,District_2,SNAP,2023-10-18,2023-11-25,38,1,0
APP007537,District_2,Medicaid,2024-04-17,2024-05-05,18,1,0
APP007538,District_2,Medicaid,2024-06-30,2024-07-30,30,1,0
APP007539,District_2,TANF,2024-07-22,2024-08-21,30,0,0
APP007540,District_2,SNAP,2023-07-01,2023-07-29,28,1,0
APP007541,District_2,TANF,2024-04-02,2024-04-23,21,1,0
APP007542,District_2,Medicaid,2024-07-26,2024-08-21,26,1,0
APP007543,District_2,SNAP,2023-10-29,2023-11-18,20,1,0
APP007544,District_2,SNAP,2023-10-06,2023-11-08,33,1,0
APP007545,District_2,SNAP,2024-04-03,2024-05-04,31,1,0
APP007546,District_2,SNAP,2024-02-23,2024-03-21,27,1,0
APP007547,District_2,SNAP,2023-07-04,2023-07-27,23,1,0
APP007548,District_2,SNAP,2024-11-30,2025-01-12,43,1,0
APP007549,District_2,TANF,2024-02-14,2024-03-02,17,1,0
APP007550,District_2,TANF,2024-02-17,2024-03-03,15,0,0
APP007551,District_2,SNAP,2023-05-31,2023-06-26,26,1,0
APP007552,District_2,Medicaid,2024-05-08,2024-06-02,25,1,0
APP007553,District_2,SNAP,2024-10-31,2024-12-06,36,1,0
APP007554,District_2,SNAP,2024-06-14,2024-07-16,32,1,0
APP007555,District_2,SNAP,2024-01-07,2024-02-03,27,1,0
APP007556,District_2,SNAP,2024-04-09,2024-05-10,31,1,0
APP007557,District_2,TANF,2023-06-20,2023-07-21,31,1,0
APP007558,District_2,SNAP,2023-02-14,2023-03-29,43,1,0
APP007559,District_2,Medicaid,2024-04-11,2024-05-10,29,1,0
APP007560,District_2,Medicaid,2023-05-13,2023-06-04,22,1,0
APP007561,District_2,SNAP,2023-03-07,2023-04-05,29,1,0
APP007562,District_2,Medicaid,2024-07-19,2024-07-26,7,0,0
APP007563,District_2,TANF,2023-11-13,2023-12-10,27,1,0
APP007564,District_2,Medicaid,2024-09-14,2024-10-20,36,1,0
APP007565,District_2,SNAP,2024-09-24,2024-10-26,32,1,0
APP007566,District_2,TANF,2023-03-31,2023-04-29,29,0,0
APP007567,District_2,SNAP,2024-07-14,2024-08-15,32,1,0
APP007568,District_2,SNAP,2023-09-02,2023-10-08,36,0,0
APP007569,District_2,Medicaid,2024-05-28,2024-07-05,38,1,0
APP007570,District_2,SNAP,2023-02-02,2023-03-04,30,1,0
APP007571,District_2,SNAP,2023-12-10,2024-01-04,25,1,0
APP007572,District_2,SNAP,2024-04-03,2024-04-12,9,1,0
APP007573,District_2,Medicaid,2023-11-23,2023-12-28,35,1,0
APP007574,District_2,SNAP,2024-02-07,2024-03-09,31,0,0
APP007575,District_2,SNAP,2023-01-09,2023-02-06,28,0,0
APP007576,District_2,TANF,2023-01-06,2023-01-28,22,1,0
APP007577,District_2,SNAP,2024-03-14,2024-04-18,35,1,0
APP007578,District_2,SNAP,2023-10-31,2023-11-25,25,1,0
APP007579,District_2,TANF,2024-02-26,2024-03-24,27,0,0
APP007580,District_2,Medicaid,2023-09-20,2023-10-17,27,1,0
APP007581,District_2,Medicaid,2023-01-04,2023-02-04,31,1,0
APP007582,District_2,SNAP,2024-05-26,2024-06-13,18,1,0
APP007583,District_2,SNAP,2023-04-11,2023-05-12,31,0,0
APP007584,District_2,Medicaid,2024-07-27,2024-08-17,21,1,0
APP007585,District_2,SNAP,2023-01-10,2023-02-01,22,1,0
APP007586,District_2,Medicaid,2024-11-09,2024-12-13,34,0,0
APP007587,District_2,TANF,2023-07-04,2023-07-23,19,1,0
APP007588,District_2,Medicaid,2024-10-13,2024-11-16,34,1,0
APP007589,District_2,SNAP,2023-01-03,2023-01-31,28,0,0
APP007590,District_2,Medicaid,2023-11-25,2023-12-09,14,1,0
APP007591,District_2,SNAP,2023-11-01,2023-12-09,38,1,0
APP007592,District_2,Medicaid,2023-04-30,2023-05-29,29,1,0
APP007593,District_2,SNAP,2023-12-14,2024-01-13,30,1,0
APP007594,District_2,TANF,2023-06-07,2023-07-12,35,1,0
APP007595,District_2,SNAP,2023-11-16,2023-12-25,39,1,0
APP007596,District_2,SNAP,2023-10-01,2023-10-30,29,1,0
APP007597,District_2,SNAP,2023-05-26,2023-06-27,32,0,0
APP007598,District_2,SNAP,2024-07-29,2024-08-28,30,1,0
APP007599,District_2,Medicaid,2024-01-18,2024-02-11,24,1,0
APP007600,District_2,Medicaid,2024-09-04,2024-09-19,15,1,0
APP007601,District_2,Medicaid,2024-08-17,2024-09-15,29,0,0
APP007602,District_2,TANF,2023-07-11,2023-08-18,38,1,0
APP007603,District_2,SNAP,2023-08-01,2023-09-02,32,0,0
APP007604,District_2,SNAP,2024-11-25,2024-12-14,19,0,0
APP007605,District_2,SNAP,2023-08-17,2023-09-22,36,0,0
APP007606,District_2,TANF,2023-03-11,2023-04-05,25,0,0
APP007607,District_2,Medicaid,2024-02-01,2024-02-12,11,1,0
APP007608,District_2,SNAP,2024-12-06,2025-01-10,35,0,0
APP007609,District_2,SNAP,2023-06-20,2023-07-10,20,1,0
APP007610,District_2,SNAP,2024-04-10,2024-05-21,41,1,0
APP007611,District_2,TANF,2023-09-04,2023-10-10,36,1,0
APP007612,District_2,SNAP,2023-10-09,2023-11-03,25,0,0
APP007613,District_2,SNAP,2023-11-27,2023-12-28,31,1,0
APP007614,District_2,SNAP,2023-04-15,2023-05-31,46,0,0
APP007615,District_2,SNAP,2023-10-10,2023-11-14,35,0,0
APP007616,District_2,Medicaid,2023-07-19,2023-08-17,29,1,0
APP007617,District_2,Medicaid,2024-08-20,2024-10-09,50,1,0
APP007618,District_2,SNAP,2023-06-16,2023-07-14,28,1,0
APP007619,District_2,SNAP,2024-09-11,2024-10-13,32,1,0
APP007620,District_2,SNAP,2023-01-13,2023-02-02,20,1,0
APP007621,District_2,Medicaid,2023-10-22,2023-11-05,14,1,0
APP007622,District_2,TANF,2023-07-15,2023-08-09,25,1,0
APP007623,District_2,TANF,2023-11-23,2023-12-20,27,1,0
APP007624,District_2,TANF,2024-07-16,2024-08-15,30,1,0
APP007625,District_2,Medicaid,2024-11-29,2024-12-15,16,1,0
APP007626,District_2,SNAP,2024-06-15,2024-07-17,32,1,0
APP007627,District_2,SNAP,2024-01-03,2024-01-24,21,0,0
APP007628,District_2,SNAP,2024-01-10,2024-02-11,32,1,0
APP007629,District_2,TANF,2024-12-25,2025-01-28,34,1,0
APP007630,District_2,SNAP,2024-12-24,2025-01-17,24,1,0
APP007631,District_2,Medicaid,2024-07-10,2024-07-29,19,1,0
APP007632,District_2,TANF,2023-04-30,2023-06-08,39,1,0
APP007633,District_2,Medicaid,2023-07-12,2023-08-15,34,1,0
APP007634,District_2,Medicaid,2023-07-18,2023-08-15,28,1,0
APP007635,District_2,TANF,2023-06-17,2023-07-25,38,1,0
APP007636,District_2,Medicaid,2024-12-07,2025-01-04,28,0,0
APP007637,District_2,Medicaid,2023-04-27,2023-05-19,22,1,0
APP007638,District_2,SNAP,2024-09-14,2024-10-03,19,1,0
APP007639,District_2,TANF,2024-08-11,2024-09-06,26,1,0
APP007640,District_2,Medicaid,2024-01-21,2024-02-23,33,1,0
APP007641,District_2,Medicaid,2023-08-13,2023-09-20,38,0,0
APP007642,District_2,Medicaid,2023-07-14,2023-08-10,27,1,0
APP007643,District_2,SNAP,2024-05-08,2024-06-13,36,1,0
APP007644,District_2,Medicaid,2024-05-04,2024-05-29,25,1,0
APP007645,District_2,SNAP,2024-01-30,2024-02-20,21,0,0
APP007646,District_2,TANF,2024-02-19,2024-03-07,17,1,0
APP007647,District_2,TANF,2024-08-25,2024-09-17,23,0,0
APP007648,District_2,TANF,2024-07-04,2024-07-21,17,1,0
APP007649,District_2,SNAP,2024-07-02,2024-08-14,43,0,0
APP007650,District_2,TANF,2023-07-24,2023-08-23,30,0,0
APP007651,District_2,SNAP,2023-02-16,2023-03-14,26,0,0
APP007652,District_2,SNAP,2023-12-01,2024-01-10,40,0,0
APP007653,District_2,SNAP,2023-09-05,2023-09-22,17,0,0
APP007654,District_2,TANF,2023-09-02,2023-09-28,26,0,0
APP007655,District_2,SNAP,2024-01-15,2024-02-27,43,1,0
APP007656,District_2,SNAP,2024-11-06,2024-12-02,26,1,0
APP007657,District_2,Medicaid,2024-08-09,2024-09-24,46,1,0
APP007658,District_2,TANF,2024-05-07,2024-06-09,33,1,0
APP007659,District_2,Medicaid,2024-06-05,2024-07-12,37,1,0
APP007660,District_2,TANF,2023-10-30,2023-12-06,37,1,0
APP007661,District_2,SNAP,2024-02-06,2024-03-04,27,0,0
APP007662,District_2,Medicaid,2023-11-13,2023-12-06,23,1,0
APP007663,District_2,SNAP,2024-08-13,2024-09-08,26,1,0
APP007664,District_2,Medicaid,2024-12-23,2025-01-11,19,1,0
APP007665,District_2,SNAP,2023-11-14,2023-12-10,26,1,0
APP007666,District_2,Medicaid,2024-06-10,2024-07-07,27,1,0
APP007667,District_2,TANF,2023-02-10,2023-03-22,40,1,0
APP007668,District_2,Medicaid,2023-10-21,2023-11-22,32,1,0
APP007669,District_2,SNAP,2024-09-27,2024-11-11,45,0,0
APP007670,District_2,TANF,2024-05-16,2024-05-26,10,1,0
APP007671,District_2,SNAP,2024-01-20,2024-02-07,18,1,0
APP007672,District_2,Medicaid,2023-06-06,2023-06-30,24,1,0
APP007673,District_2,SNAP,2024-08-13,2024-09-21,39,1,0
APP007674,District_2,SNAP,2024-12-09,2025-01-04,26,1,0
APP007675,District_2,TANF,2023-10-14,2023-10-30,16,0,0
APP007676,District_2,TANF,2024-08-13,2024-09-07,25,1,0
APP007677,District_2,Medicaid,2024-03-05,2024-03-23,18,1,0
APP007678,District_2,TANF,2023-10-18,2023-11-03,16,1,0
APP007679,District_2,SNAP,2023-08-30,2023-10-12,43,1,0
APP007680,District_2,Medicaid,2024-01-03,2024-01-27,24,1,0
APP007681,District_2,SNAP,2023-10-26,2023-11-23,28,1,0
APP007682,District_2,TANF,2024-03-26,2024-04-21,26,1,0
APP007683,District_2,SNAP,2023-04-18,2023-05-13,25,1,0
APP007684,District_2,SNAP,2023-12-15,2024-01-04,20,1,0
APP007685,District_2,Medicaid,2024-06-25,2024-07-20,25,1,0
APP007686,District_2,Medicaid,2024-09-08,2024-10-08,30,1,0
APP007687,District_2,Medicaid,2023-07-24,2023-08-31,38,1,0
APP007688,District_2,Medicaid,2024-03-14,2024-04-17,34,1,0
APP007689,District_2,SNAP,2023-08-09,2023-08-26,17,0,0
APP007690,District_2,SNAP,2024-07-30,2024-09-03,35,0,0
APP007691,District_2,SNAP,2023-09-16,2023-10-17,31,1,0
APP007692,District_2,TANF,2024-05-06,2024-05-28,22,1,0
APP007693,District_2,SNAP,2023-11-12,2023-12-10,28,1,0
APP007694,District_2,Medicaid,2023-07-15,2023-08-15,31,0,0
APP007695,District_2,SNAP,2024-02-25,2024-03-23,27,1,0
APP007696,District_2,SNAP,2024-03-31,2024-05-01,31,0,0
APP007697,District_2,Medicaid,2024-05-13,2024-06-02,20,1,0
APP007698,District_2,SNAP,2024-07-31,2024-09-12,43,1,0
APP007699,District_2,SNAP,2024-05-08,2024-05-20,12,1,0
APP007700,District_2,TANF,2024-09-13,2024-10-15,32,1,0
APP007701,District_2,Medicaid,2023-11-06,2023-12-06,30,1,0
APP007702,District_2,SNAP,2024-01-07,2024-02-08,32,1,0
APP007703,District_2,SNAP,2023-12-18,2024-01-08,21,1,0
APP007704,District_2,SNAP,2024-02-27,2024-04-03,36,0,0
APP007705,District_2,TANF,2023-04-13,2023-05-09,26,1,0
APP007706,District_2,SNAP,2024-09-15,2024-10-03,18,1,0
APP007707,District_2,TANF,2024-01-16,2024-02-03,18,0,0
APP007708,District_2,TANF,2024-02-08,2024-03-07,28,1,0
APP007709,District_2,Medicaid,2024-10-02,2024-10-17,15,1,0
APP007710,District_2,TANF,2023-12-06,2024-01-16,41,1,0
APP007711,District_2,TANF,2023-12-03,2024-01-07,35,1,0
APP007712,District_2,TANF,2024-02-17,2024-03-29,41,0,0
APP007713,District_2,SNAP,2024-11-15,2024-12-25,40,0,0
APP007714,District_2,SNAP,2023-07-05,2023-07-29,24,1,0
APP007715,District_2,TANF,2023-04-24,2023-05-14,20,0,0
APP007716,District_2,SNAP,2023-03-20,2023-03-26,6,1,0
APP007717,District_2,SNAP,2024-06-21,2024-07-15,24,1,0
APP007718,District_2,SNAP,2023-01-08,2023-02-18,41,1,0
APP007719,District_2,SNAP,2024-05-31,2024-06-21,21,1,0
APP007720,District_2,SNAP,2024-10-07,2024-11-01,25,1,0
APP007721,District_2,TANF,2024-05-12,2024-06-04,23,1,0
APP007722,District_2,Medicaid,2023-05-05,2023-06-04,30,0,0
APP007723,District_2,SNAP,2024-04-28,2024-06-04,37,1,0
APP007724,District_2,Medicaid,2023-11-20,2023-12-05,15,0,0
APP007725,District_2,SNAP,2023-01-17,2023-02-02,16,1,0
APP007726,District_2,Medicaid,2023-05-25,2023-07-03,39,1,0
APP007727,District_2,TANF,2024-06-25,2024-07-28,33,1,0
APP007728,District_2,TANF,2024-02-14,2024-03-10,25,1,0
APP007729,District_2,TANF,2023-12-31,2024-02-09,40,0,0
APP007730,District_2,TANF,2024-07-20,2024-08-05,16,1,0
APP007731,District_2,SNAP,2024-01-18,2024-02-21,34,1,0
APP007732,District_2,SNAP,2024-12-07,2025-01-02,26,1,0
APP007733,District_2,Medicaid,2023-02-07,2023-03-11,32,1,0
APP007734,District_2,Medicaid,2023-07-28,2023-08-05,8,1,0
APP007735,District_2,TANF,2023-05-18,2023-06-12,25,0,0
APP007736,District_2,Medicaid,2023-10-30,2023-12-02,33,1,0
APP007737,District_2,SNAP,2024-10-27,2024-11-23,27,1,0
APP007738,District_2,TANF,2023-10-26,2023-12-02,37,1,0
APP007739,District_2,TANF,2023-08-19,2023-09-25,37,0,0
APP007740,District_2,SNAP,2023-03-03,2023-03-23,20,1,0
APP007741,District_2,Medicaid,2023-10-15,2023-11-17,33,1,0
APP007742,District_2,Medicaid,2023-06-17,2023-07-06,19,0,0
APP007743,District_2,Medicaid,2023-05-19,2023-06-15,27,1,0
APP007744,District_2,TANF,2023-04-08,2023-05-10,32,1,0
APP007745,District_2,SNAP,2024-04-06,2024-04-26,20,1,0
APP007746,District_2,Medicaid,2024-06-01,2024-07-04,33,0,0
APP007747,District_2,SNAP,2024-06-24,2024-07-17,23,1,0
APP007748,District_2,Medicaid,2023-02-09,2023-03-03,22,1,0
APP007749,District_2,SNAP,2024-11-03,2024-12-06,33,1,0
APP007750,District_2,Medicaid,2024-01-06,2024-01-26,20,1,0
APP007751,District_2,Medicaid,2024-02-15,2024-03-06,20,1,0
APP007752,District_2,SNAP,2024-10-02,2024-11-06,35,1,0
APP007753,District_2,SNAP,2023-07-21,2023-08-18,28,1,0
APP007754,District_2,TANF,2024-01-03,2024-01-19,16,1,0
APP007755,District_2,SNAP,2023-02-21,2023-03-27,34,0,0
APP007756,District_2,Medicaid,2023-12-26,2024-01-19,24,1,0
APP007757,District_2,SNAP,2023-07-14,2023-07-30,16,1,0
APP007758,District_2,SNAP,2023-05-14,2023-05-21,7,1,0
APP007759,District_2,SNAP,2024-03-27,2024-04-30,34,1,0
APP007760,District_2,SNAP,2023-04-05,2023-04-25,20,0,0
APP007761,District_2,SNAP,2024-12-12,2024-12-29,17,0,0
APP007762,District_2,Medicaid,2023-06-19,2023-07-21,32,1,0
APP007763,District_2,Medicaid,2023-02-27,2023-04-01,33,1,0
APP007764,District_2,Medicaid,2023-11-23,2023-12-14,21,1,0
APP007765,District_2,SNAP,2023-10-11,2023-11-14,34,0,0
APP007766,District_2,SNAP,2024-04-25,2024-06-07,43,1,0
APP007767,District_2,SNAP,2024-05-02,2024-06-09,38,1,0
APP007768,District_2,TANF,2024-03-08,2024-04-13,36,1,0
APP007769,District_2,SNAP,2024-02-24,2024-03-24,29,1,0
APP007770,District_2,SNAP,2024-07-21,2024-08-14,24,1,0
APP007771,District_2,TANF,2024-04-20,2024-05-17,27,1,0
APP007772,District_2,SNAP,2023-04-12,2023-05-12,30,1,0
APP007773,District_2,TANF,2023-12-05,2023-12-22,17,1,0
APP007774,District_2,TANF,2024-05-17,2024-06-07,21,1,0
APP007775,District_2,Medicaid,2023-07-14,2023-07-30,16,1,0
APP007776,District_2,SNAP,2024-09-22,2024-10-21,29,1,0
APP007777,District_2,Medicaid,2023-12-19,2024-01-16,28,1,0
APP007778,District_2,SNAP,2023-08-23,2023-09-14,22,1,0
APP007779,District_2,SNAP,2023-10-06,2023-11-08,33,1,0
APP007780,District_2,SNAP,2024-03-27,2024-04-15,19,0,0
APP007781,District_2,SNAP,2024-06-01,2024-06-23,22,0,0
APP007782,District_2,TANF,2023-07-06,2023-08-08,33,1,0
APP007783,District_2,Medicaid,2023-05-06,2023-06-09,34,1,0
APP007784,District_2,Medicaid,2023-03-08,2023-03-29,21,0,0
APP007785,District_2,SNAP,2023-12-29,2024-01-27,29,1,0
APP007786,District_2,SNAP,2024-11-07,2024-11-28,21,1,0
APP007787,District_2,SNAP,2024-12-01,2024-12-26,25,1,0
APP007788,District_2,Medicaid,2024-02-13,2024-03-12,28,1,0
APP007789,District_2,SNAP,2024-01-24,2024-02-24,31,0,0
APP007790,District_2,SNAP,2024-01-03,2024-02-01,29,1,0
APP007791,District_2,SNAP,2023-06-23,2023-07-22,29,0,0
APP007792,District_2,Medicaid,2023-10-31,2023-11-19,19,1,0
APP007793,District_2,SNAP,2024-11-14,2024-12-14,30,1,0
APP007794,District_2,SNAP,2024-03-25,2024-04-25,31,1,0
APP007795,District_2,TANF,2023-06-28,2023-07-30,32,0,0
APP007796,District_2,Medicaid,2023-03-05,2023-03-26,21,0,0
APP007797,District_2,TANF,2024-07-02,2024-08-05,34,1,0
APP007798,District_2,Medicaid,2024-10-21,2024-11-07,17,0,0
APP007799,District_2,Medicaid,2023-03-21,2023-04-14,24,0,0
APP007800,District_2,TANF,2023-10-01,2023-10-26,25,0,0
APP007801,District_2,Medicaid,2024-09-14,2024-10-01,17,1,0
APP007802,District_2,Medicaid,2023-07-04,2023-07-29,25,0,0
APP007803,District_2,SNAP,2023-05-12,2023-06-10,29,1,0
APP007804,District_2,Medicaid,2023-10-15,2023-10-28,13,1,0
APP007805,District_2,TANF,2023-10-15,2023-11-08,24,1,0
APP007806,District_2,TANF,2023-12-18,2023-12-31,13,1,0
APP007807,District_2,TANF,2024-12-05,2025-01-17,43,0,0
APP007808,District_2,Medicaid,2024-12-10,2025-01-08,29,1,0
APP007809,District_2,Medicaid,2024-02-27,2024-03-26,28,1,0
APP007810,District_2,SNAP,2023-02-24,2023-03-25,29,0,0
APP007811,District_2,TANF,2023-07-12,2023-08-13,32,1,0
APP007812,District_2,TANF,2023-05-12,2023-06-16,35,1,0
APP007813,District_2,Medicaid,2023-01-01,2023-01-16,15,1,0
APP007814,District_2,SNAP,2023-10-07,2023-11-13,37,1,0
APP007815,District_2,SNAP,2023-01-05,2023-02-11,37,1,0
APP007816,District_2,SNAP,2024-02-24,2024-03-21,26,0,0
APP007817,District_2,SNAP,2023-07-20,2023-08-15,26,1,0
APP007818,District_2,SNAP,2024-06-13,2024-06-16,3,1,0
APP007819,District_2,SNAP,2024-01-20,2024-02-06,17,1,0
APP007820,District_2,SNAP,2024-11-25,2024-12-26,31,0,0
APP007821,District_2,Medicaid,2023-12-20,2024-01-25,36,1,0
APP007822,District_2,SNAP,2023-04-25,2023-05-28,33,0,0
APP007823,District_2,SNAP,2024-11-03,2024-11-29,26,1,0
APP007824,District_2,Medicaid,2023-08-14,2023-09-25,42,1,0
APP007825,District_2,SNAP,2024-07-11,2024-08-15,35,1,0
APP007826,District_2,Medicaid,2024-07-25,2024-08-18,24,1,0
APP007827,District_2,Medicaid,2024-11-06,2024-12-20,44,1,0
APP007828,District_2,SNAP,2024-04-12,2024-04-30,18,1,0
APP007829,District_2,TANF,2024-01-09,2024-01-25,16,1,0
APP007830,District_2,SNAP,2023-10-08,2023-11-01,24,1,0
APP007831,District_2,SNAP,2023-11-23,2023-12-14,21,1,0
APP007832,District_2,TANF,2024-07-23,2024-08-16,24,1,0
APP007833,District_2,SNAP,2024-02-18,2024-03-22,33,1,0
APP007834,District_2,TANF,2023-02-05,2023-03-04,27,0,0
APP007835,District_2,TANF,2023-09-29,2023-10-26,27,0,0
APP007836,District_2,SNAP,2024-10-29,2024-11-25,27,0,0
APP007837,District_2,SNAP,2023-06-03,2023-06-12,9,1,0
APP007838,District_2,TANF,2023-12-11,2023-12-26,15,0,0
APP007839,District_2,SNAP,2024-09-02,2024-09-26,24,0,0
APP007840,District_2,Medicaid,2023-07-31,2023-08-20,20,1,0
APP007841,District_2,Medicaid,2024-05-11,2024-06-05,25,1,0
APP007842,District_2,Medicaid,2024-07-27,2024-09-03,38,1,0
APP007843,District_2,SNAP,2023-08-26,2023-09-21,26,1,0
APP007844,District_2,SNAP,2024-10-15,2024-11-01,17,1,0
APP007845,District_2,TANF,2023-11-22,2023-12-13,21,1,0
APP007846,District_2,TANF,2023-08-05,2023-09-14,40,1,0
